roll,t_stat,t_p_value,n_active,mean_pnl
247,-1.5847141289059232,0.1130910736161439,5291,-1.7479045642674685e-05
248,-2.165874767559299,0.030372320096009764,4570,-2.6263694619209132e-05
249,-2.9747963395390737,0.0029476094837477262,4444,-2.913375362217321e-05
250,-1.6213953372771814,0.1049980171089746,4841,-1.3810650642508936e-05
251,0.6447323624920672,0.5191261566976899,5797,3.5301044065431145e-06
252,-1.0609465358354249,0.2887601743560759,5574,-6.100659015855433e-06
253,-2.6772387722602473,0.007443996127420638,5821,-1.6999657990118623e-05
254,0.3321314689227722,0.7398052273100884,4569,3.3655754163509954e-06
255,-0.3484211147046643,0.72754092550282,4321,-4.468893253210424e-06
256,-0.3077280856723222,0.7583008210642017,5538,-2.0407058635093895e-06
257,-1.090754135087,0.27543750209720663,4659,-9.815910461684447e-06
258,-1.05039131628964,0.29360109432110404,4039,-8.227677735792066e-06
259,0.2256837317341914,0.8214586031366209,4122,2.169398293427356e-06
260,-1.5877741843659088,0.11240016392554852,5039,-1.4682651551362352e-05
261,-1.5614851458196835,0.11847325201222092,4951,-1.1622579274597762e-05
262,-1.4581106226648672,0.14487480335163383,4851,-1.7242269781473035e-05
263,-0.7629263476643114,0.44554304949034274,5038,-5.3398282447075305e-06
264,-2.5798884434616687,0.00990966143506955,5349,-2.839869201887263e-05
265,-2.7071585976619463,0.006813199220662813,4270,-3.2980876325282216e-05
266,-0.5520580268624826,0.5809388869627403,4074,-7.032093300450733e-06
267,0.14913372422931712,0.8814539740042555,5134,1.074542174279092e-06
268,0.7382033259281677,0.4604255408160749,5002,7.915839463805612e-06
269,-1.7044576033587382,0.08839270391435217,3201,-2.915908259961055e-05
270,-1.6717570894472105,0.09462688996514768,5725,-1.3893966717856464e-05
271,-0.32011978637688215,0.7488924588140264,4480,-3.7707042738317655e-06
272,-0.03546705402395758,0.9717092147367954,3731,-5.590262860713101e-07
273,-1.1856858672835762,0.23581120019234825,4347,-1.2651481325577988e-05
274,0.42034437232544275,0.67425260984656,4828,4.830141540906387e-06
275,-0.4983695336675967,0.618246521787186,4784,-3.878854206391254e-06
276,-1.3376492044783317,0.1810592405500009,6283,-8.284824512453047e-06
277,0.059892798873993125,0.9522434712376935,4874,6.547726342432112e-07
278,0.1856561151345983,0.8527226951450106,4565,1.4643674149408307e-06
279,-3.2625804743447504,0.0011111045194578395,5239,-2.9994710721356114e-05
280,1.5080253850427034,0.13161557268407997,4678,1.75283633731537e-05
281,0.2649535037228536,0.7910581660343463,4239,2.963148515852659e-06
282,-0.07224664450469627,0.9424085570463356,4929,-4.886696048566632e-07
